record_id,ticker,query_session_date,predicted_movement,historical_rank,historical_article_id,historical_session_date,historical_source_url,historical_movement_label,historical_reaction_return,text_similarity,candidate_scope,retrieval_rule
94,NVDA,2019-11-15,Down,1,cd9fb3c8905c1e56038217b1,2015-02-12,https://www.sec.gov/Archives/edgar/data/1045810/000104581015000013/form8-kq415.htm,Up,0.0716001921057525,0.47228238121349464,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
94,NVDA,2019-11-15,Down,2,73f0e075709508223a1bcca5,2016-05-26,https://www.sec.gov/Archives/edgar/data/1045810/000104581016000276/a2016s-8.htm,Up,0.0106265220292138,0.47228238121349464,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
94,NVDA,2019-11-15,Down,3,51bc6a6925f5b929b1e0be0e,2016-06-22,https://www.sec.gov/Archives/edgar/data/1045810/000104581016000284/form8-kdavidshannon.htm,Flat,-0.0008462026224776,0.47228238121349464,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
94,NVDA,2019-11-15,Down,4,ac60e3108e1b84a04bc24bd0,2016-08-12,https://www.sec.gov/Archives/edgar/data/1045810/000104581016000292/form8-kq2fy17.htm,Up,0.0559463986457531,0.47228238121349464,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
94,NVDA,2019-11-15,Down,5,e39d4c014675353f7de65302,2016-09-19,https://www.sec.gov/Archives/edgar/data/1045810/000119312516711700/d260668d8k.htm,Up,0.0132081476619265,0.47228238121349464,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
95,INTC,2019-11-18,Flat,1,ed20760ef19b5eb859e861cd,2017-05-10,https://www.sec.gov/Archives/edgar/data/50863/000119312517164351/d203193d424b5.htm,Down,-0.0098982678020433,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
95,INTC,2019-11-18,Flat,2,8b8bdbd71c218301f35c0d38,2015-12-03,https://www.sec.gov/Archives/edgar/data/50863/000104746915009029/a2226682z424b5.htm,Down,-0.0226815963231707,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
95,INTC,2019-11-18,Flat,3,7ce1cc133e279808859a144c,2017-05-08,https://www.sec.gov/Archives/edgar/data/50863/000119312517161856/d203193d424b5.htm,Down,-0.0076045627375429,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
95,INTC,2019-11-18,Flat,4,f71beb272df9b0711763be0f,2016-05-12,https://www.sec.gov/Archives/edgar/data/50863/000104746916013114/a2228627z424b5.htm,Down,-0.0099800399203247,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
95,INTC,2019-11-18,Flat,5,b741599638d63055d498fe2d,2016-05-13,https://www.sec.gov/Archives/edgar/data/50863/000104746916013143/a2228650z424b5.htm,Up,0.0050403225786408,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
96,INTC,2019-11-19,Flat,1,873149d2800a69aad812e2e1,2017-06-14,https://www.sec.gov/Archives/edgar/data/50863/000119312517202539/d390773dfwp.htm,Down,-0.00975473801713,0.6387159096293683,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
96,INTC,2019-11-19,Flat,2,5e92599faf743a607b6cb4a2,2016-05-13,https://www.sec.gov/Archives/edgar/data/50863/000110465916120597/a16-11043_3fwp.htm,Up,0.0050403225786408,0.6387159096293683,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
96,INTC,2019-11-19,Flat,3,a1d8a2bfa2ca3f06992fac8f,2015-12-04,https://www.sec.gov/Archives/edgar/data/50863/000110465915082946/a15-23102_5fwp.htm,Up,0.0262925969423575,0.6387159096293683,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
96,INTC,2019-11-19,Flat,4,a4ff55ae9e0a6c28e8da4195,2015-12-03,https://www.sec.gov/Archives/edgar/data/50863/000110465915082656/a15-23102_4fwp.htm,Down,-0.0226815963231707,0.6387159096293683,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
96,INTC,2019-11-19,Flat,5,ca4f3703e8d36d74c91eb947,2015-07-23,https://www.sec.gov/Archives/edgar/data/50863/000110465915052666/a15-13514_6fwp.htm,Flat,-0.0003495892350087,0.6387159096293683,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
97,AMZN,2019-11-20,Flat,1,20e5c118fab4ddb2b6cc02ea,2017-06-16,https://www.sec.gov/Archives/edgar/data/1018724/000119312517205287/d352949d8k.htm,Up,0.024414781625647,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
97,AMZN,2019-11-20,Flat,2,f2b07a098bcadf1eb7ec198c,2019-02-26,https://www.sec.gov/Archives/edgar/data/1018724/000119312519049914/d662168d8k.htm,Flat,0.0020820575627678,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
97,AMZN,2019-11-20,Flat,3,7b88bccb8d4cf40311cdd81c,2016-07-29,https://www.sec.gov/Archives/edgar/data/1018724/000101872416000282/amzn-20160630x8k.htm,Up,0.008237998432123,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
97,AMZN,2019-11-20,Flat,4,e438fd8280bc219878397ae3,2016-09-09,https://www.sec.gov/Archives/edgar/data/1018724/000101872416000312/amzn-20160908x8k.htm,Down,-0.0305078692957172,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
97,AMZN,2019-11-20,Flat,5,7b0e71eb503e6521c56c8271,2016-10-28,https://www.sec.gov/Archives/edgar/data/1018724/000101872416000322/amzn-20160930x8k.htm,Down,-0.0513710347524316,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
98,INTC,2019-11-21,Flat,1,7a52df382c8a34ac41ca33da,2019-05-09,https://www.sec.gov/Archives/edgar/data/50863/000119312519142117/d741646d8k.htm,Down,-0.0532087733538912,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
98,INTC,2019-11-21,Flat,2,110401803fd1d7e82910d933,2018-04-27,https://www.sec.gov/Archives/edgar/data/50863/000119312518135608/d573091ds4.htm,Down,-0.0060320452387516,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
98,INTC,2019-11-21,Flat,3,0774a07b36bb780162f1a672,2018-04-27,https://www.sec.gov/Archives/edgar/data/50863/000005086318000012/q1-2018_form8xk.htm,Down,-0.0060320452387516,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
98,INTC,2019-11-21,Flat,4,717e0adfe21234232188cccf,2018-03-19,https://www.sec.gov/Archives/edgar/data/50863/000119312518086793/d518999d8k.htm,Down,-0.0066445182719721,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
98,INTC,2019-11-21,Flat,5,688c720de21dd8be39fd2c26,2017-03-07,https://www.sec.gov/Archives/edgar/data/50863/000119312517071591/d338785d8k.htm,Up,0.0064661231377098,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
99,INTC,2019-11-22,Up,1,7a52df382c8a34ac41ca33da,2019-05-09,https://www.sec.gov/Archives/edgar/data/50863/000119312519142117/d741646d8k.htm,Down,-0.0532087733538912,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
99,INTC,2019-11-22,Up,2,110401803fd1d7e82910d933,2018-04-27,https://www.sec.gov/Archives/edgar/data/50863/000119312518135608/d573091ds4.htm,Down,-0.0060320452387516,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
99,INTC,2019-11-22,Up,3,0774a07b36bb780162f1a672,2018-04-27,https://www.sec.gov/Archives/edgar/data/50863/000005086318000012/q1-2018_form8xk.htm,Down,-0.0060320452387516,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
99,INTC,2019-11-22,Up,4,717e0adfe21234232188cccf,2018-03-19,https://www.sec.gov/Archives/edgar/data/50863/000119312518086793/d518999d8k.htm,Down,-0.0066445182719721,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
99,INTC,2019-11-22,Up,5,688c720de21dd8be39fd2c26,2017-03-07,https://www.sec.gov/Archives/edgar/data/50863/000119312517071591/d338785d8k.htm,Up,0.0064661231377098,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
100,GOOGL,2019-11-25,Flat,1,bca384f6b5dd745feff2d8dc,2017-10-17,https://www.sec.gov/Archives/edgar/data/1652044/000165204417000036/filename1.htm,Flat,0.001634715409533,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
100,GOOGL,2019-11-25,Flat,2,60fc2ec85bbcbb80e6b6e284,2017-12-18,https://www.sec.gov/Archives/edgar/data/1652044/000165204417000048/filename1.htm,Up,0.0122108208949176,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
100,GOOGL,2019-11-25,Flat,3,e085e2ee5ccb794f72c1c618,2017-11-21,https://www.sec.gov/Archives/edgar/data/1652044/000165204417000045/filename1.htm,Up,0.0151160767791684,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
100,GOOGL,2019-11-25,Flat,4,a0e0ed4f768053c47e793317,2017-08-09,https://www.sec.gov/Archives/edgar/data/1652044/000165204417000028/filename1.htm,Flat,-0.0043529374396752,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
100,GOOGL,2019-11-25,Flat,5,a256c0232cb0ba394df611dc,2017-08-28,https://www.sec.gov/Archives/edgar/data/1652044/000165204417000031/filename1.htm,Flat,-0.0025470177325065,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
101,MSFT,2019-11-25,Flat,1,b19b062eba97ad9633f06999,2018-10-17,https://www.sec.gov/Archives/edgar/data/789019/000119312518300118/d588721ddefa14a.htm,Flat,-0.0026126126130705,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
101,MSFT,2019-11-25,Flat,2,d64c6d56821bf91697824f4f,2016-10-19,https://www.sec.gov/Archives/edgar/data/789019/000119312516740765/d243670ddefa14a.htm,Flat,-0.0022545959063462,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
101,MSFT,2019-11-25,Flat,3,e9320c0ead15969588761ec7,2016-11-11,https://www.sec.gov/Archives/edgar/data/789019/000119312516765578/d277544ddefa14a.htm,Up,0.0054514480408238,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
101,MSFT,2019-11-25,Flat,4,37ca3d7928dcbd3c96ff2946,2015-11-17,https://www.sec.gov/Archives/edgar/data/789019/000119312515378495/d72479ddefa14a.htm,Down,-0.0080907653675547,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
101,MSFT,2019-11-25,Flat,5,debbe3945c5037b19c450c4d,2016-10-21,https://www.sec.gov/Archives/edgar/data/789019/000119312516742793/d274148d8k.htm,Up,0.0420960698680572,0.29250050354264456,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
102,INTC,2019-11-26,Up,1,7a52df382c8a34ac41ca33da,2019-05-09,https://www.sec.gov/Archives/edgar/data/50863/000119312519142117/d741646d8k.htm,Down,-0.0532087733538912,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
102,INTC,2019-11-26,Up,2,110401803fd1d7e82910d933,2018-04-27,https://www.sec.gov/Archives/edgar/data/50863/000119312518135608/d573091ds4.htm,Down,-0.0060320452387516,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
102,INTC,2019-11-26,Up,3,0774a07b36bb780162f1a672,2018-04-27,https://www.sec.gov/Archives/edgar/data/50863/000005086318000012/q1-2018_form8xk.htm,Down,-0.0060320452387516,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
102,INTC,2019-11-26,Up,4,717e0adfe21234232188cccf,2018-03-19,https://www.sec.gov/Archives/edgar/data/50863/000119312518086793/d518999d8k.htm,Down,-0.0066445182719721,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
102,INTC,2019-11-26,Up,5,688c720de21dd8be39fd2c26,2017-03-07,https://www.sec.gov/Archives/edgar/data/50863/000119312517071591/d338785d8k.htm,Up,0.0064661231377098,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
103,AMD,2019-12-03,Down,1,25e1e8fb00500fcce07b53bb,2015-02-18,https://www.sec.gov/Archives/edgar/data/2488/000119312515051437/d876597d8ka.htm,Down,-0.0096463022508037,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
103,AMD,2019-12-03,Down,2,4fc2fea3cb511bf6d4618acd,2016-09-15,https://www.sec.gov/Archives/edgar/data/2488/000119312516709676/d258400d8k.htm,Flat,-0.0033112582781458,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
103,AMD,2019-12-03,Down,3,d61564774d95c62564e8f250,2017-02-01,https://www.sec.gov/Archives/edgar/data/2488/000000248817000017/a20170131q416earnings8-k.htm,Up,0.1629701060752171,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
103,AMD,2019-12-03,Down,4,e0ae6b64e83057e0d21ce3cd,2019-05-01,https://www.sec.gov/Archives/edgar/data/2488/000000248819000043/a20190430q119earnings8-k.htm,Down,-0.0296778863554108,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
103,AMD,2019-12-03,Down,5,b98365cf3d2d99e655105e0b,2017-02-22,https://www.sec.gov/Archives/edgar/data/2488/000000248817000041/amd-form8xk2016eip022117fi.htm,Up,0.02,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
104,MSFT,2019-12-03,Up,1,e02103b7becedf4e74265c21,2018-11-09,https://www.sec.gov/Archives/edgar/data/789019/000120919118057851/xslFormDX01/primary_doc.xml,Down,-0.0195078299783176,0.7223848445435072,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
104,MSFT,2019-12-03,Up,2,b42a00441673eac97cfcafdb,2017-12-15,https://www.sec.gov/Archives/edgar/data/789019/000000000017043686/filename1.pdf,Up,0.0255047821474283,0.5419893601579924,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
104,MSFT,2019-12-03,Up,3,e5048c5715d81c792f096e5f,2018-01-26,https://www.sec.gov/Archives/edgar/data/789019/000000000018002745/filename1.pdf,Up,0.0187371385248291,0.5419893601579924,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
104,MSFT,2019-12-03,Up,4,a9117ea2978eb5d9b74c811c,2017-12-21,https://www.sec.gov/Archives/edgar/data/789019/000119312517375054/filename1.htm,Flat,-0.0002338634236495,0.521839863626147,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
104,MSFT,2019-12-03,Up,5,7a84653695b972bd37e0c9d7,2017-06-15,https://www.sec.gov/Archives/edgar/data/789019/000119312517203579/d347274d8k.htm,Down,-0.0052654048677457,0.2134479687848388,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
105,GOOGL,2019-12-04,Flat,1,2085f7d28b77b1bd95948c88,2016-04-28,https://www.sec.gov/Archives/edgar/data/1652044/000119312516559673/d188918d8k.htm,Down,-0.0227316829737226,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
105,GOOGL,2019-12-04,Flat,2,2c3d904b03e5bbfa23ed398c,2017-12-22,https://www.sec.gov/Archives/edgar/data/1652044/000119312517376656/d462143d8k.htm,Flat,-0.0018583368344275,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
105,GOOGL,2019-12-04,Flat,3,baac27e6f413161309fa688d,2016-04-12,https://www.sec.gov/Archives/edgar/data/1652044/000119312516537994/d179800d8k.htm,Up,0.0089500224402254,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
105,GOOGL,2019-12-04,Flat,4,a7b45c85e5a3679911f586ce,2016-04-12,https://www.sec.gov/Archives/edgar/data/1652044/000119312516537992/d179800d8k.htm,Up,0.0089500224402254,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
105,GOOGL,2019-12-04,Flat,5,029969816ce072c12abeb919,2017-07-25,https://www.sec.gov/Archives/edgar/data/1652044/000119312517234099/d433677ds8.htm,Down,-0.0293295669680734,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
106,MSFT,2019-12-06,Up,1,debbe3945c5037b19c450c4d,2016-10-21,https://www.sec.gov/Archives/edgar/data/789019/000119312516742793/d274148d8k.htm,Up,0.0420960698680572,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
106,MSFT,2019-12-06,Up,2,0fe71f3da19d2df83af276c7,2015-12-07,https://www.sec.gov/Archives/edgar/data/789019/000119312515395460/d221652d8k.htm,Flat,-0.0017885888026762,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
106,MSFT,2019-12-06,Up,3,a9f1da327486171a8fc90d28,2016-01-29,https://www.sec.gov/Archives/edgar/data/789019/000119312516441813/d121006d8k.htm,Up,0.0583037172222593,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
106,MSFT,2019-12-06,Up,4,ce2f13b12868a9ace8656279,2016-03-18,https://www.sec.gov/Archives/edgar/data/789019/000119312516508738/d165111d8k.htm,Down,-0.0214050493970273,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
106,MSFT,2019-12-06,Up,5,1cb45c5aae0815ce402f6eac,2016-04-22,https://www.sec.gov/Archives/edgar/data/789019/000119312516550250/d177964d8k.htm,Down,-0.0717102904280014,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
107,GOOGL,2019-12-10,Flat,1,71344834b40ac143749fa05d,2015-10-05,https://www.sec.gov/Archives/edgar/data/1652044/000119312515336635/d154592ds8.htm,Up,0.0223595488515515,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
107,GOOGL,2019-12-10,Flat,2,6b27d742a19b9f39b8109862,2017-06-27,https://www.sec.gov/Archives/edgar/data/1652044/000119312517214148/d411078d8k.htm,Down,-0.024689071998598,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
107,GOOGL,2019-12-10,Flat,3,342dcc185b8621bcc704d7bf,2017-10-27,https://www.sec.gov/Archives/edgar/data/1652044/000165204417000039/goog8-kq32017.htm,Up,0.0426156422102217,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
107,GOOGL,2019-12-10,Flat,4,23ce0bdf55cbdf5fac1f5701,2017-04-28,https://www.sec.gov/Archives/edgar/data/1652044/000165204417000011/goog8-kq12017.htm,Up,0.0371084986082312,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
107,GOOGL,2019-12-10,Flat,5,4fb91cd555dcbaaae42c09de,2018-02-02,https://www.sec.gov/Archives/edgar/data/1652044/000165204418000004/goog8-kq42017.htm,Down,-0.052801733257758,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
108,AMD,2019-12-17,Down,1,25e1e8fb00500fcce07b53bb,2015-02-18,https://www.sec.gov/Archives/edgar/data/2488/000119312515051437/d876597d8ka.htm,Down,-0.0096463022508037,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
108,AMD,2019-12-17,Down,2,4fc2fea3cb511bf6d4618acd,2016-09-15,https://www.sec.gov/Archives/edgar/data/2488/000119312516709676/d258400d8k.htm,Flat,-0.0033112582781458,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
108,AMD,2019-12-17,Down,3,d61564774d95c62564e8f250,2017-02-01,https://www.sec.gov/Archives/edgar/data/2488/000000248817000017/a20170131q416earnings8-k.htm,Up,0.1629701060752171,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
108,AMD,2019-12-17,Down,4,e0ae6b64e83057e0d21ce3cd,2019-05-01,https://www.sec.gov/Archives/edgar/data/2488/000000248819000043/a20190430q119earnings8-k.htm,Down,-0.0296778863554108,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
108,AMD,2019-12-17,Down,5,b98365cf3d2d99e655105e0b,2017-02-22,https://www.sec.gov/Archives/edgar/data/2488/000000248817000041/amd-form8xk2016eip022117fi.htm,Up,0.02,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
109,NFLX,2019-12-17,Flat,1,d0e75a8983f585f8958338ee,2015-02-06,https://www.sec.gov/Archives/edgar/data/1065280/000119312515035386/d868320d8k.htm,Down,-0.010135661936691,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
109,NFLX,2019-12-17,Flat,2,17e24104e57ceee09a0263dc,2017-01-19,https://www.sec.gov/Archives/edgar/data/1065280/000162828017000276/form8-kxq416.htm,Up,0.0386462554404922,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
109,NFLX,2019-12-17,Flat,3,5d65d4dafed06f68316329e7,2017-04-10,https://www.sec.gov/Archives/edgar/data/1065280/000162828017003480/nflx8-k4717.htm,Up,0.0051708475997485,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
109,NFLX,2019-12-17,Flat,4,0ced7fddcafca293eeeb96a8,2017-04-18,https://www.sec.gov/Archives/edgar/data/1065280/000162828017003667/form8-kxq117.htm,Down,-0.0264176570458403,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
109,NFLX,2019-12-17,Flat,5,c6f7d2b22439afb3dfea7475,2017-04-28,https://www.sec.gov/Archives/edgar/data/1065280/000119312517143189/d359418d8k.htm,Down,-0.0057486281682779,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
110,GOOGL,2019-12-23,Flat,1,e085e2ee5ccb794f72c1c618,2017-11-21,https://www.sec.gov/Archives/edgar/data/1652044/000165204417000045/filename1.htm,Up,0.0151160767791684,0.9028312249703802,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
110,GOOGL,2019-12-23,Flat,2,a0e0ed4f768053c47e793317,2017-08-09,https://www.sec.gov/Archives/edgar/data/1652044/000165204417000028/filename1.htm,Flat,-0.0043529374396752,0.9028312249703802,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
110,GOOGL,2019-12-23,Flat,3,a256c0232cb0ba394df611dc,2017-08-28,https://www.sec.gov/Archives/edgar/data/1652044/000165204417000031/filename1.htm,Flat,-0.0025470177325065,0.9028312249703802,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
110,GOOGL,2019-12-23,Flat,4,0a5a3e6f8e6b369153802e22,2017-10-06,https://www.sec.gov/Archives/edgar/data/1652044/000165204417000034/filename1.htm,Up,0.008577025750563,0.9028312249703802,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
110,GOOGL,2019-12-23,Flat,5,bca384f6b5dd745feff2d8dc,2017-10-17,https://www.sec.gov/Archives/edgar/data/1652044/000165204417000036/filename1.htm,Flat,0.001634715409533,0.9028312249703802,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
111,NFLX,2019-12-24,Flat,1,d0e75a8983f585f8958338ee,2015-02-06,https://www.sec.gov/Archives/edgar/data/1065280/000119312515035386/d868320d8k.htm,Down,-0.010135661936691,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
111,NFLX,2019-12-24,Flat,2,17e24104e57ceee09a0263dc,2017-01-19,https://www.sec.gov/Archives/edgar/data/1065280/000162828017000276/form8-kxq416.htm,Up,0.0386462554404922,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
111,NFLX,2019-12-24,Flat,3,5d65d4dafed06f68316329e7,2017-04-10,https://www.sec.gov/Archives/edgar/data/1065280/000162828017003480/nflx8-k4717.htm,Up,0.0051708475997485,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
111,NFLX,2019-12-24,Flat,4,0ced7fddcafca293eeeb96a8,2017-04-18,https://www.sec.gov/Archives/edgar/data/1065280/000162828017003667/form8-kxq117.htm,Down,-0.0264176570458403,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
111,NFLX,2019-12-24,Flat,5,c6f7d2b22439afb3dfea7475,2017-04-28,https://www.sec.gov/Archives/edgar/data/1065280/000119312517143189/d359418d8k.htm,Down,-0.0057486281682779,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
112,TSLA,2019-12-27,Down,1,0db0250e618a8f5487d81608,2017-06-08,https://www.sec.gov/Archives/edgar/data/1318605/000156459017012264/tsla-8k_20170609.htm,Up,0.0287779785902559,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
112,TSLA,2019-12-27,Down,2,041b56623ca5b30832f560c2,2018-03-09,https://www.sec.gov/Archives/edgar/data/1318605/000156459018004979/tsla-8k_20180307.htm,Down,-0.0058644788833183,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
112,TSLA,2019-12-27,Down,3,e898bdbe657c2375e84507ed,2018-02-12,https://www.sec.gov/Archives/edgar/data/1318605/000156459018001786/tsla-8k_20180209.htm,Up,0.0171058565813781,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
112,TSLA,2019-12-27,Down,4,91b45dfb94665f2f580da89a,2018-02-09,https://www.sec.gov/Archives/edgar/data/1318605/000156459018001693/tsla-8k_20180202.htm,Down,-0.0152586999936794,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
112,TSLA,2019-12-27,Down,5,9d089f4c549db759b9f98b23,2018-02-08,https://www.sec.gov/Archives/edgar/data/1318605/000156459018001521/tsla-8k_20180207.htm,Down,-0.086289855073913,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
113,TSLA,2020-01-02,Up,1,42b5484853d33bad43e7ce32,2019-02-25,https://www.sec.gov/Archives/edgar/data/1318605/999999999719000569/filename1.pdf,Up,0.0137762546249087,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
113,TSLA,2020-01-02,Up,2,5bad9a99a1fbc026c69d80d3,2016-10-12,https://www.sec.gov/Archives/edgar/data/1318605/999999999716026376/filename1.pdf,Up,0.0070464767616191,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
113,TSLA,2020-01-02,Up,3,c7a1bbd7c43b9e74cc06cdd9,2016-10-12,https://www.sec.gov/Archives/edgar/data/1318605/999999999716026377/filename1.pdf,Up,0.0070464767616191,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
113,TSLA,2020-01-02,Up,4,8e31aee20fe1407fe6f5de99,2016-02-24,https://www.sec.gov/Archives/edgar/data/1318605/999999999716017166/filename1.pdf,Up,0.0101010100981886,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
113,TSLA,2020-01-02,Up,5,e8330553be4fe104275e5b90,2019-03-05,https://www.sec.gov/Archives/edgar/data/1318605/999999999719000687/filename1.pdf,Down,-0.0309083263246425,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
114,TSLA,2020-01-03,Down,1,4ab3c135818557c371486aba,2016-12-09,https://www.sec.gov/Archives/edgar/data/1318605/999999999716027593/filename1.pdf,Flat,-0.0005720526262431,0.8393244286309824,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
114,TSLA,2020-01-03,Down,2,fc3e19ef8d84c306f419e342,2017-09-14,https://www.sec.gov/Archives/edgar/data/1318605/999999999717008686/filename1.pdf,Up,0.0311552849316427,0.8393244286309824,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
